userId,username,email,avatar,password,age,registeredAt,account,accountName,transactions/0/amount,transactions/0/transctionType,transactions/1/amount,transactions/1/transctionType,transactions/2/amount,transactions/2/transctionType,transactions/3/amount,transactions/3/transctionType,transactions/4/amount,transactions/4/transctionType,transactions/5/amount,transactions/5/transctionType,transactions/6/amount,transactions/6/transctionType,transactions/7/amount,transactions/7/transctionType,transactions/8/amount,transactions/8/transctionType,transactions/9/amount,transactions/9/transctionType,transactions/10/amount,transactions/10/transctionType,transactions/11/amount,transactions/11/transctionType,transactions/12/amount,transactions/12/transctionType
609a3fd2-5878-4c34-98b9-fbac93de2cd3,Pilar.Valladares85,Estela.Espinal56@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/390.jpg,Si2TV0O7nwy3Yyv,24,2021-12-16T06:56:03.245Z,05047584,Savings Account,162.71,invoice,427.62,deposit,890.02,payment,898.15,deposit,605.78,invoice,649.04,invoice,167.05,deposit,489.28,withdrawal,713.92,payment,166.54,payment,946.49,invoice,820.57,invoice,390.52,payment
43abb99e-9c31-4ee3-a7fa-4b25f3197f37,JuanPablo2,Emilio_Dueas19@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/482.jpg,w9BL0eSXaIVYXxH,36,2022-08-10T16:16:30.713Z,40366726,Savings Account,511.51,withdrawal,531.89,withdrawal,62.25,withdrawal,793.94,payment,74.78,payment,651.47,invoice,959.02,payment,723.15,withdrawal,653.00,deposit,522.94,invoice,737.46,deposit,700.86,payment,939.25,deposit
04558574-eb85-471c-8dbe-7b8aad3d605b,Pablo_Rolón30,Juana73@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/627.jpg,qoXhnUfBV_r8vOJ,37,2022-02-23T20:51:57.091Z,89249255,Credit Card Account,794.47,withdrawal,607.09,payment,608.44,payment,258.31,payment,799.99,withdrawal,880.49,invoice,989.87,payment,816.12,deposit,677.06,deposit,15.54,payment,660.75,invoice,293.71,payment,576.82,payment
29f3584e-70bc-4972-ba47-8110e8a72d65,Magdalena_Alejandro46,Jess_Alicea@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1062.jpg,6YEKvMVW5zzw5IG,45,2022-02-22T03:39:20.027Z,27358365,Investment Account,155.16,invoice,653.00,payment,101.63,invoice,230.48,payment,272.27,invoice,619.19,withdrawal,466.10,invoice,317.96,deposit,390.55,invoice,390.31,withdrawal,174.89,invoice,422.13,payment,688.64,deposit
fbd46bd9-2408-49b7-9dfb-b3d779d74afa,Isaac.Sánchez57,Emilia89@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/362.jpg,GBU0rOG8uNRB1el,35,2022-07-21T02:36:30.466Z,78585394,Home Loan Account,421.36,payment,65.43,deposit,820.82,withdrawal,738.01,invoice,776.46,payment,357.52,payment,115.61,deposit,466.62,withdrawal,471.40,invoice,531.72,payment,347.17,payment,848.52,invoice,54.99,invoice
bab86cb4-12a0-4dbb-8e3e-0379479ba5c7,Samuel.Ulibarri,Francisco7@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/856.jpg,yCr9eaqYPCTS12N,23,2022-08-29T06:00:03.953Z,83565572,Savings Account,936.92,deposit,604.09,payment,113.26,payment,819.93,payment,886.20,payment,400.55,invoice,829.50,invoice,754.63,withdrawal,934.67,deposit,96.44,invoice,213.80,invoice,222.83,payment,494.48,deposit
34bad552-e700-49f8-b7a6-41a4a93c5ae3,Hugo.Collado,Ins_Zayas@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/77.jpg,vzzck3EuFvZuHTS,35,2022-03-16T12:49:06.211Z,26784878,Checking Account,857.92,withdrawal,944.10,invoice,12.61,invoice,525.26,payment,402.60,payment,32.26,invoice,377.09,deposit,461.70,payment,567.45,payment,78.65,deposit,257.82,payment,787.00,payment,617.21,deposit
ee935a78-3403-4682-bdca-c5146604e610,Leonor_Campos,Luisa.Uribe@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/65.jpg,CI3aZ0GsPNvPcXU,40,2021-12-17T20:19:16.668Z,25949386,Auto Loan Account,324.13,invoice,304.57,deposit,607.58,withdrawal,721.86,withdrawal,105.21,withdrawal,687.64,payment,580.82,withdrawal,11.16,deposit,665.53,deposit,433.99,withdrawal,845.03,invoice,509.71,deposit,422.60,invoice
c8cb1fcc-0727-4d58-9f43-2ee216d5086c,Conchita.Lozada92,Sonia.Gaitn@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/720.jpg,VboPICW0GaHc8YQ,23,2022-05-20T13:07:23.577Z,58123576,Money Market Account,225.78,invoice,317.49,payment,764.09,invoice,797.52,withdrawal,623.60,payment,40.11,withdrawal,536.38,deposit,835.04,deposit,745.45,deposit,141.91,withdrawal,591.88,withdrawal,65.67,deposit,265.39,deposit
11b40b41-c038-4a8a-b9c1-ccef95a74fab,MaríaSoledad_Navarrete50,Alan_Altamirano72@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/894.jpg,HLJBELzAF7UZ6jc,25,2021-10-14T15:03:30.364Z,81841822,Checking Account,616.67,payment,661.22,deposit,678.34,payment,492.50,invoice,844.50,deposit,442.06,payment,129.73,payment,331.94,deposit,146.61,withdrawal,748.60,invoice,953.50,payment,101.49,payment,793.63,invoice
dbcdaa4c-e949-436d-b90f-b6c21557d226,Ricardo_Trejo38,Lilia_Trejo15@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/918.jpg,exiFzkhuV3JWo40,29,2022-06-21T09:31:54.007Z,33842284,Personal Loan Account,756.99,payment,637.99,withdrawal,88.37,invoice,184.90,invoice,182.61,withdrawal,422.27,invoice,601.68,invoice,120.04,deposit,59.24,payment,633.87,deposit,578.42,deposit,754.84,invoice,102.49,deposit
8d8da5c4-0f86-4073-b63b-59c3c4c90751,Elizabeth46,Naomi_Rentera@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/835.jpg,iP1E3zyN8hidt95,26,2022-03-29T22:05:21.614Z,86566953,Auto Loan Account,339.96,deposit,944.73,deposit,130.09,withdrawal,116.60,withdrawal,429.45,deposit,944.35,withdrawal,616.91,withdrawal,748.70,payment,86.47,deposit,792.71,deposit,883.25,payment,172.73,withdrawal,319.97,deposit
128d45fe-f03b-4c09-92b2-5a7133a7f818,Sebastian89,Guadalupe.Garrido15@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/203.jpg,iiGwArkXguB60ye,22,2022-05-21T04:13:54.860Z,72591113,Investment Account,540.88,payment,202.32,deposit,689.61,deposit,653.19,payment,916.67,payment,789.61,invoice,427.33,payment,565.75,withdrawal,26.36,payment,3.10,payment,910.30,payment,639.36,withdrawal,641.66,deposit
d47f0856-4f7f-4e1c-9f83-83c9c3962f9c,Guillermina_Bonilla,Teodoro59@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/285.jpg,Gh4OlnXVWp5r4y8,38,2022-01-18T23:55:42.508Z,83135632,Investment Account,844.02,withdrawal,861.92,invoice,769.51,invoice,534.27,payment,455.34,invoice,646.54,withdrawal,357.68,payment,427.43,invoice,26.48,deposit,118.05,withdrawal,51.67,deposit,711.34,withdrawal,362.00,withdrawal
a23e6898-e908-47cf-ba5e-66e37c2705f7,Guadalupe.Hinojosa,Elsa_Tejada90@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/21.jpg,00ClLWb0qxgJbZX,18,2022-09-13T08:51:48.632Z,42962356,Checking Account,22.50,withdrawal,448.35,withdrawal,134.66,payment,84.45,deposit,962.66,deposit,908.59,invoice,372.66,payment,92.77,deposit,949.74,withdrawal,887.34,payment,365.74,invoice,550.70,payment,400.88,invoice
9436fd3a-65d5-4336-a1d0-0f8671d80271,Marcela_XairoBelmonte,Carolina15@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/983.jpg,4Tk9eiYzHYn5tTH,43,2022-09-14T19:58:22.288Z,97784631,Home Loan Account,535.38,invoice,860.06,payment,299.47,payment,603.08,invoice,256.55,withdrawal,245.08,invoice,232.02,payment,394.61,deposit,339.74,withdrawal,781.02,withdrawal,483.94,withdrawal,202.09,payment,537.35,payment
3bb903c2-5b56-4147-b5ef-eb7cb46c0abe,Jazmin26,Pilar.Araa14@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1217.jpg,x70XGs44yreHEeA,27,2021-11-12T20:49:57.388Z,86549227,Investment Account,790.68,payment,931.80,invoice,757.84,deposit,269.20,payment,866.41,withdrawal,722.81,deposit,837.35,payment,200.04,withdrawal,986.66,deposit,749.43,invoice,64.93,deposit,623.65,invoice,26.02,withdrawal
37136c24-65e9-41b8-908a-c14e2d2c97e6,Daniela_Huixtlacatl,Maricarmen.Banda76@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/680.jpg,KmG6dGm8RIKaajD,39,2022-02-06T16:02:31.491Z,16551995,Personal Loan Account,12.38,invoice,65.46,invoice,103.71,invoice,273.21,withdrawal,740.49,payment,928.85,payment,542.98,payment,356.49,withdrawal,132.63,deposit,931.71,deposit,21.66,deposit,390.42,invoice,794.68,invoice
1c244bb0-8954-4939-8122-d1f98153dceb,Alfredo.Chávez,Carla10@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/676.jpg,r6ULAR0VHn64G2C,20,2022-02-04T20:38:58.776Z,17894225,Auto Loan Account,159.57,payment,670.46,withdrawal,228.96,invoice,885.37,payment,374.07,deposit,187.32,payment,288.96,invoice,226.95,deposit,844.99,withdrawal,828.84,invoice,365.63,invoice,822.85,payment,851.19,invoice
c743ce9c-a8ea-41e3-ab8d-479d07262a75,Valeria_Balderas,Melissa_Esparza67@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/971.jpg,E_BT_XRSUpExFE5,38,2022-05-19T01:37:17.473Z,96205714,Checking Account,206.41,payment,264.24,withdrawal,545.03,withdrawal,729.11,deposit,24.46,deposit,950.61,deposit,968.55,deposit,7.26,deposit,326.33,withdrawal,343.28,withdrawal,999.61,payment,991.04,withdrawal,790.69,invoice
9b1c1c19-2f42-428a-b43b-51f6c4af6ceb,Sara_Chacón,Vicente55@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/449.jpg,4xyLt5YHzadrPow,18,2021-12-24T07:39:49.510Z,07864164,Auto Loan Account,729.44,invoice,387.88,withdrawal,810.43,invoice,884.47,withdrawal,373.77,withdrawal,423.95,payment,957.12,deposit,654.04,payment,212.30,deposit,45.02,withdrawal,951.32,payment,417.98,invoice,494.27,invoice
4c3672cc-5568-4270-b9ee-9747b4821162,Esmeralda.Corral53,Homero.Gmez@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/593.jpg,rGqnbYs6W2QzU5t,36,2022-08-24T07:34:08.194Z,49408225,Investment Account,224.44,invoice,822.44,invoice,218.96,withdrawal,192.79,deposit,315.38,invoice,97.70,payment,906.49,invoice,720.36,deposit,197.00,invoice,927.52,invoice,2.40,deposit,457.65,withdrawal,344.14,withdrawal
3ebfcac9-28d4-4ea9-8308-c1e77a876767,Mariana.Velázquez,Javier69@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/644.jpg,5M8L3FiHr0H9hRf,41,2022-04-21T04:24:20.033Z,34486373,Checking Account,836.78,payment,521.68,invoice,345.26,deposit,780.46,payment,749.22,payment,826.03,deposit,368.22,withdrawal,649.75,invoice,396.54,invoice,682.87,payment,881.29,invoice,259.74,invoice,37.18,withdrawal
e691301c-cedc-42aa-9b01-7c898e2ad2e5,Israel_Apodaca,Sofia.Barajas@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/6.jpg,gAH8Zd5h7wEHhlZ,43,2022-03-10T21:14:56.207Z,24795312,Savings Account,636.20,payment,803.37,invoice,860.34,invoice,920.83,withdrawal,173.55,invoice,554.62,deposit,946.26,withdrawal,523.08,withdrawal,145.34,withdrawal,8.00,deposit,525.01,payment,247.68,payment,399.50,payment
5671f36c-04da-4ef6-b994-b89f8ba57ae3,Melissa43,AnaMara63@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1175.jpg,njZvCXDpNvmqFR0,38,2022-01-23T16:44:26.944Z,23395278,Checking Account,429.90,withdrawal,738.98,payment,179.19,invoice,766.67,invoice,492.13,withdrawal,683.76,deposit,983.83,withdrawal,462.82,payment,294.54,invoice,307.51,invoice,987.69,payment,396.91,withdrawal,191.68,payment
cf06290e-f5e7-494e-a12f-0eec16410a99,Natalia47,Conchita_Xenia77@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/603.jpg,wFANkgKk2Zdpimw,30,2022-03-25T15:40:20.531Z,78391969,Auto Loan Account,391.14,withdrawal,678.47,deposit,560.39,payment,446.45,deposit,819.76,withdrawal,209.02,withdrawal,771.11,withdrawal,593.99,deposit,316.58,invoice,199.33,payment,440.48,withdrawal,786.31,withdrawal,310.22,deposit
b9aa825e-64e6-44bd-a9b1-0bc8dc610dbd,Leonardo_Bañuelos,Samuel65@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/118.jpg,VQZpO4KH19wpbqr,24,2021-11-14T13:04:11.514Z,61872791,Money Market Account,992.11,deposit,777.83,withdrawal,574.55,invoice,965.14,deposit,932.44,payment,214.61,withdrawal,261.34,withdrawal,484.64,withdrawal,511.43,withdrawal,641.47,deposit,223.63,withdrawal,774.80,deposit,610.16,invoice
96eea3e3-3766-4140-8de4-146b540ba4c8,XimenaGuadalupe.Fernández,Margarita_Ocasio20@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1237.jpg,dCstC1X_YZbCvP3,20,2021-10-30T09:48:16.272Z,84688211,Money Market Account,510.25,invoice,675.54,invoice,44.39,invoice,677.52,payment,490.36,withdrawal,510.67,deposit,974.78,withdrawal,190.56,invoice,327.61,withdrawal,367.11,invoice,716.48,withdrawal,447.57,deposit,900.94,withdrawal
04f5dcbc-e83f-44ca-b66e-bfb383d5dd82,Berta45,AnaSofa.Meraz@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/488.jpg,i360NqhxzLtoU1P,24,2021-10-27T03:34:06.656Z,34874497,Credit Card Account,703.86,deposit,3.60,deposit,421.28,deposit,178.98,invoice,278.08,withdrawal,782.18,payment,707.33,withdrawal,904.08,deposit,558.51,withdrawal,913.07,deposit,43.54,withdrawal,195.85,payment,225.41,deposit
265a2390-deaa-48ef-b769-d4d3bbcd950d,Mauricio_Contreras,Dorotea91@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/289.jpg,JdZacy2PCmhE3DN,33,2022-03-16T10:09:05.457Z,47049475,Personal Loan Account,444.71,withdrawal,664.26,deposit,10.28,withdrawal,533.15,withdrawal,511.29,withdrawal,380.44,withdrawal,925.66,deposit,733.56,deposit,891.71,invoice,52.93,withdrawal,819.26,payment,318.51,payment,430.64,payment
7cdf6882-f9b1-4fad-8955-3087635b7c42,Rosario.Arredondo,MaradelCarmen69@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1108.jpg,Q31P1Ov3PMSMMuF,21,2022-07-13T21:47:37.668Z,01407214,Checking Account,868.24,payment,407.31,deposit,376.43,invoice,928.47,invoice,855.11,deposit,333.96,invoice,336.06,invoice,866.96,invoice,291.30,invoice,515.35,payment,961.81,deposit,638.49,invoice,623.36,deposit
f9d1c5be-5058-46d3-8f51-4d7d3d5c289a,MaríaEugenia87,Fatima.Uras@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/515.jpg,wLFo8JBeaylk71b,33,2021-11-09T17:58:36.825Z,06483836,Auto Loan Account,838.84,withdrawal,843.44,withdrawal,714.21,withdrawal,470.98,withdrawal,886.83,withdrawal,878.31,invoice,308.77,invoice,283.85,invoice,656.95,withdrawal,630.41,withdrawal,747.13,withdrawal,535.02,withdrawal,917.65,withdrawal
b46fbaae-1604-4f1b-b49b-1e46e31d65ce,Ariadna.Vela,Berta1@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/746.jpg,rIXLmMlQw87uJJA,42,2022-03-07T04:54:31.107Z,11177226,Personal Loan Account,226.16,invoice,849.40,payment,117.50,invoice,901.91,invoice,665.30,invoice,972.43,invoice,8.55,invoice,543.90,deposit,867.15,deposit,773.59,withdrawal,516.66,deposit,628.38,invoice,655.08,payment
82eb2d8b-a570-4490-80c4-1b352b953983,MaríadelosÁngeles.Laboy,Carla.valos4@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/614.jpg,2U3hZk6upDwR3pl,31,2022-06-20T07:12:07.109Z,99618753,Home Loan Account,617.84,payment,870.56,withdrawal,811.19,invoice,383.41,deposit,306.47,invoice,183.33,deposit,17.81,invoice,870.94,deposit,626.28,deposit,640.79,invoice,698.21,payment,857.02,withdrawal,575.09,withdrawal
112a7843-91f3-452e-ad11-011be78039c1,Josefina9,Julieta_Ros@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1113.jpg,5cjDdW5ySoJtDxk,30,2022-06-22T18:37:20.481Z,50970475,Money Market Account,272.95,withdrawal,669.02,withdrawal,320.02,deposit,541.77,withdrawal,84.38,deposit,686.48,payment,481.01,invoice,341.86,payment,167.28,payment,579.09,invoice,250.32,deposit,629.87,withdrawal,538.74,invoice
d99061c0-dcf4-48c4-8239-7d61a29a5d66,Jorge_Casares,Renata_Arredondo@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1042.jpg,bjC4omsSO63YdTJ,18,2022-01-29T03:09:07.532Z,56669883,Money Market Account,770.14,invoice,303.57,payment,356.05,withdrawal,937.14,invoice,235.18,deposit,861.33,invoice,991.14,invoice,984.07,deposit,17.22,deposit,422.37,withdrawal,290.19,deposit,140.11,deposit,751.34,deposit
5541c04b-a1f4-4061-8f6f-cbba7cf9f02b,Martín.Arriaga,Toms51@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/810.jpg,rH5c5oDZm3Cf_im,34,2021-11-19T03:30:34.609Z,50552345,Money Market Account,130.74,withdrawal,693.55,payment,492.39,invoice,873.76,deposit,717.17,payment,514.97,invoice,339.38,deposit,314.57,invoice,722.96,invoice,552.40,withdrawal,873.69,payment,481.03,payment,844.98,payment
caa9c516-10a5-4c99-ac7a-c30bb1550e75,Yamileth.Vega64,Lucas14@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/793.jpg,2m19Gw3dITbyx8C,31,2021-11-26T15:00:08.984Z,35477136,Credit Card Account,645.33,withdrawal,45.25,invoice,222.38,withdrawal,274.49,withdrawal,268.91,withdrawal,220.36,payment,990.68,deposit,588.74,withdrawal,130.94,deposit,30.32,withdrawal,660.79,payment,647.46,payment,779.52,deposit
911d4639-b23e-4dec-b248-f1bbd8713566,Raúl_Lerma,Bernardo10@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/570.jpg,rDwQiimfKMmC_DX,25,2021-12-11T14:39:13.475Z,28978542,Home Loan Account,409.36,deposit,614.38,deposit,388.31,deposit,951.90,withdrawal,58.19,invoice,869.36,deposit,358.23,payment,81.83,withdrawal,755.80,invoice,446.70,deposit,343.66,deposit,460.96,deposit,297.38,withdrawal
d3fd0657-c9e7-445c-920d-67afb7d7c52e,Micaela.Olivo96,Magdalena_Alcntar@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/685.jpg,Lu4NCiHvIT1iG0V,40,2022-02-04T20:26:59.604Z,56345398,Money Market Account,530.28,invoice,377.29,invoice,850.43,withdrawal,738.28,withdrawal,603.14,invoice,222.98,payment,504.55,withdrawal,23.37,invoice,775.58,invoice,387.64,deposit,656.82,invoice,571.12,payment,447.43,payment
e665828e-9924-4632-8af6-4dd6bb4e3c88,Cecilia90,Uriel77@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/786.jpg,7pIbuUmnaTlV5I7,42,2021-11-09T04:27:37.452Z,84163761,Savings Account,426.50,withdrawal,621.98,deposit,428.42,invoice,742.77,deposit,805.53,deposit,310.96,payment,493.13,payment,153.41,deposit,790.48,deposit,530.04,invoice,410.57,withdrawal,322.65,deposit,207.00,payment
a0a40430-ffae-4af3-ab4a-84dd044dae80,Luz_Zaragoza8,Cristina.Calvillo@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1078.jpg,v4Mp_18kiLcBVmb,18,2022-05-27T06:00:44.293Z,41887932,Checking Account,535.63,withdrawal,566.40,payment,938.48,payment,684.29,deposit,646.03,deposit,602.94,withdrawal,810.11,payment,240.29,invoice,975.31,payment,140.75,withdrawal,922.36,payment,955.30,invoice,319.53,withdrawal
44eaa382-ca9e-410c-92f4-5c25d6c5d715,Margarita.Leal15,Brandon_Trejo12@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1105.jpg,RVnHqQHSVbewKaU,25,2021-12-01T13:23:08.530Z,48708658,Credit Card Account,248.64,withdrawal,473.67,payment,44.61,withdrawal,309.32,payment,768.94,withdrawal,535.51,invoice,20.53,withdrawal,499.37,payment,883.90,deposit,315.51,payment,860.56,deposit,659.55,payment,674.59,deposit
14fad342-860a-4e58-9511-26b599a60fdf,Teresa.Oquendo,Jess87@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1096.jpg,lbMwhv3OwcVbCq9,24,2021-12-26T00:52:44.131Z,53740017,Home Loan Account,983.99,invoice,901.13,withdrawal,641.44,payment,278.89,deposit,90.31,deposit,977.08,invoice,481.40,payment,363.40,deposit,550.02,invoice,546.97,payment,476.02,deposit,391.63,withdrawal,863.90,deposit
da52f0a8-038e-4dc9-a57d-93284ec30522,Ramón37,Roberto.Solorio25@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/641.jpg,u_eOnGMB3lHY44X,43,2022-08-09T11:30:07.892Z,63511913,Investment Account,844.20,payment,855.30,deposit,924.37,invoice,464.32,invoice,576.08,invoice,757.83,payment,29.01,invoice,638.78,withdrawal,569.00,deposit,272.95,invoice,593.01,withdrawal,784.43,deposit,708.56,invoice
7ad028f8-612b-4cf5-b091-c3e087f2d408,Vicente_Casillas76,Ivanna86@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/665.jpg,gHj8uFkWpMhrKC6,24,2021-11-27T07:43:12.530Z,98950306,Savings Account,20.95,payment,824.18,payment,781.74,withdrawal,837.22,invoice,992.15,payment,932.28,payment,646.97,withdrawal,532.51,deposit,509.15,withdrawal,320.12,payment,392.65,invoice,876.47,payment,722.85,deposit
772d4905-77ed-42b0-82c4-58658e10a5b6,Lucas87,Barbara_Montalvo13@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/244.jpg,WlHaKeOYt5fPA_q,19,2022-08-08T00:27:16.363Z,83620938,Home Loan Account,271.49,withdrawal,993.38,invoice,937.35,deposit,473.25,withdrawal,778.48,invoice,74.87,withdrawal,895.82,invoice,696.64,payment,195.04,deposit,284.44,withdrawal,336.60,invoice,729.90,deposit,874.19,withdrawal
28aba6e1-745f-410d-a3a9-c6837c4eb063,JuanCarlos69,Caridad38@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/969.jpg,WYPV3yEwxpT6qNe,26,2022-08-15T03:25:11.484Z,66444536,Investment Account,859.14,deposit,141.87,withdrawal,31.52,withdrawal,8.42,withdrawal,457.92,withdrawal,351.15,payment,979.30,invoice,162.93,withdrawal,975.06,payment,453.87,withdrawal,51.48,payment,644.20,invoice,112.65,invoice
